FBID	0	4	8	12	16	20	24	28	32	36	40	44
FBtr0331156	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0343982	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0332994	2.98809	3.79771	3.42556	3.27103	3.14755	3.07771	2.64377	3.56313	3.15295	2.79697	2.4388	3.09118
FBtr0080642	0	0.0773587	0	0.0846558	0	0	0	0.0758991	0	0	0	0
FBtr0331279	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0331247	0	0	2.00366	0	0	0	1.1104	2.68664	0	0	0	0
FBtr0331249	0.962567	0	0	0.345551	0	1.46916	0.442031	0	1.46592	0.614356	1.36899	0.662366
FBtr0331250	1.25855	0.20832	0.541159	1.24412	0.758459	0.525758	0.95635	1.29037	0.731019	0	1.32747	0.482112
FBtr0331251	41.8343	35.4059	38.5763	50.8756	37.4942	51.3634	30.5603	23.9636	38.94	25.3763	47.4469	34.5649
FBtr0331253	0.193075	0	0	0	0	0.158207	0.00691048	0	0.0198222	0	0	0
FBtr0331254	0	0.0885659	0	0	0.100282	0	0	0.0398372	0	0.0892582	0	0
FBtr0331255	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0331256	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0331257	54.0757	51.8622	50.3875	34.7208	72.415	44.6554	39.3688	49.1548	33.8323	61.2755	10.9163	58.4796
FBtr0331258	76.3022	82.9015	79.6077	91.863	76.8428	65.1624	71.1848	90.6735	76.0636	74.149	66.8646	68.2612
FBtr0331259	0.552399	2.25876	2.38459	4.25908	3.7727	1.83271	2.45764	1.18028	2.09294	1.44637	3.61277	1.06464
FBtr0331260	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0331261	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0331262	3.67588	4.80907	4.56141	7.6637	0	6.88112	7.91879	12.9923	11.1346	9.81686	8.93925	4.83254
FBtr0331263	3.19473	2.07266	1.02448	0.287825	1.88787	2.40252	3.10732	1.13906	0.726867	0.892012	0.240275	0
FBtr0331264	0.272168	0.244906	0	0.382047	0	0.189424	0	0	0.390802	0.524121	0.423621	0.152872
FBtr0331265	0.193452	0	0.245432	0.0471373	0.152397	0	0.143077	0.121043	0	0	0.0678296	0.104028
FBtr0331266	1.85361	1.30804	0	0.981491	1.55924	0.651402	0	0	0.838342	1.90889	0.433128	0.885291
FBtr0331268	0.0423215	0.110944	0	0	0	0.0845121	0.167693	0	0.130925	0	0	0
FBtr0336727	43.977	55.0232	48.4905	34.3725	41.2424	21.3229	44.391	59.716	32.073	43.7041	28.7022	32.5874
FBtr0336728	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0336729	14.7454	5.98625	4.56545	13.4273	5.45783	13.2775	7.10231	9.94485	4.6185	3.37131	7.31124	3.78224
FBtr0346796	31.3953	38.9633	38.0608	25.8091	35.7754	38.5237	34.4928	34.2395	33.4397	33.2192	28.5565	35.2031
FBtr0331392	3.1997	4.61788	4.71535	4.30155	1.94651	2.22718	2.58276	4.59275	3.91269	4.40527	1.99317	2.41571
FBtr0331393	0	0.960223	0.739677	0	0.087419	0.210744	0.0510981	0.786942	0.622759	0.187253	0.223644	0
FBtr0336737	0	0	0.148166	0.171237	0.0852086	0	0	0	0.311138	0.182802	0	0
FBtr0329992	1.38619	1.48529	0.875575	0.991102	0.982785	0.960452	1.96358	1.27417	1.20051	1.06894	0.844014	1.25779
FBtr0329991	15.0436	14.8191	13.9078	19.6389	16.1732	13.7091	14.1018	13.8352	14.489	11.9474	15.085	13.3409
FBtr0100001	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0083408	1.49021	1.18207	0.773415	0.970176	1.75041	1.76339	1.20967	0.193294	0.604455	1.50916	1.08207	1.02864
FBtr0088905	127.475	124.24	109.949	97.6312	100.597	121.186	126.663	129.917	112.431	88.609	84.4751	122.305
FBtr0088906	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0331498	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0331499	0	0	0	0	0	0	0	0.183523	0	0	0	0
FBtr0331501	0	0	0	0	0	0	0	0.0221928	0	0	0	0
FBtr0343440	0.0272132	0	0	0	0	0	0	0	0	0	0	0
FBtr0343441	0	0	0	0	0	0	0	0.0868977	0	0	0.076366	0
FBtr0331506	2.2629	1.88474	3.99311	2.59725	2.31544	1.32771	1.79238	2.46557	3.42674	3.20836	2.58795	1.82235
FBtr0331509	16.8568	14.3797	9.72932	12.6761	13.5757	10.161	9.65057	8.82662	11.8293	15.6277	19.6548	15.667
FBtr0331510	0.136675	3.29663	7.47344	7.54451	3.34149	12.4262	5.18937	8.93971	6.0974	0.00156135	2.86318	0.0765085
FBtr0331516	8.27282	7.82695	7.12013	7.77824	8.60903	6.88731	8.83808	7.10614	8.29407	7.23933	7.13682	7.26501
FBtr0331517	0	0	0	0	0	0.00237592	0	0	0	0	0	0
FBtr0331518	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0331519	4.66692	3.58381	5.22934	4.5639	4.24014	3.61637	4.44155	5.21483	4.16545	5.3599	5.25507	3.98822
FBtr0331520	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0331514	0.261547	0.0975071	0.0957938	0.350576	0.0842401	0.235322	0.09201	0.151938	0.0297921	0.0328597	0.230201	0.157398
FBtr0331513	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0331511	0	0	0.0324021	0	0	0	0	0	0.0294043	0	0	0
FBtr0331515	68.8834	82.0884	84.2298	111.074	77.2386	85.4213	60.686	77.9646	84.7154	71.8632	81.2601	74.4961
FBtr0331512	0	0	0	0	0.0343488	0	0	0	0.0303443	0	0	0
FBtr0331505	27.9099	27.5104	33.5656	45.2491	30.3268	23.7848	25.8765	26.3561	34.329	35.1719	31.023	23.0232
FBtr0331504	0.0287567	0.11044	0.0292899	0.0253682	0.0347161	0	0	0	0.102918	0	0.0337448	0.0588362
FBtr0346026	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0330303	0.130763	0.0651543	0	0.0347548	0.100605	0.0335563	0.0940431	0	0.0239082	0	0	0.0293076
FBtr0330304	8.37802	6.4605	8.88231	12.2305	8.32215	9.11943	7.30695	8.10546	8.68003	6.94826	10.2932	10.4605
FBtr0330305	0.0890861	0.0683755	0.092619	0	0.0212197	0.119512	0.0255764	0.0472405	0.0141127	0.0213307	0.0607592	0.0473993
FBtr0336765	0.0416609	0.059949	0.0408162	0	0.0121049	0.046425	0.0212343	0.0250118	0.00968718	0.0161541	0.0228915	0.0104544
FBtr0336766	3.33645	4.2176	3.37321	2.61082	3.59372	3.17515	4.29505	3.44538	4.19693	3.76462	3.36588	2.223
FBtr0084590	16.3486	14.1688	14.2762	12.5019	14.1839	16.7354	17.3881	14.9786	13.8941	13.6657	12.7661	18.4857
FBtr0084408	0.252156	0.300024	0.231824	0.342916	0.529183	0.365516	0.342385	0.268197	0.265926	0.401285	0.366191	0.389883
FBtr0331961	13.9862	11.4703	12.5356	13.1959	17.7719	20.4026	9.52182	10.0996	11.7308	7.72446	16.5576	14.7419
FBtr0331962	54.2317	39.3082	32.8328	38.4399	33.6941	23.3957	32.6788	27.8993	28.2262	24.7114	33.3033	24.4538
FBtr0331989	15.8921	14.0449	13.9622	15.651	15.9922	14.7814	14.549	15.2014	13.5911	13.3494	13.6697	15.1381
FBtr0332009	0	0	0	0	0	0	0	0	0	0	0.141233	0
FBtr0332007	0	0.15077	0	0.0824961	0	0	0	0.147926	0	0	0	0
FBtr0332006	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0332003	0.586812	0.271523	0.38069	0.8173	0.321658	1.36706	0.378905	0.3996	0.347112	0.44571	0.745662	0.708844
FBtr0332004	12.8061	5.2119	7.16647	6.23246	8.2347	7.13978	4.78058	7.60267	5.72203	5.91646	8.60593	11.7806
FBtr0332005	0	1.49659	0.64298	0	0	0	2.99891	0	0.283581	1.36531	0	0
FBtr0301585	0	0	0	1.06417	3.41199	0.666043	3.82807	0	1.62641	0.00101415	1.02641	0.00100644
FBtr0110939	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0301586	22.5655	21.5048	20.5191	20.8997	17.5336	19.4214	21.1688	24.1747	18.9595	18.4148	17.9536	19.8663
FBtr0301587	0.18571	0	0.16138	0.0411654	0	0	0.191999	0	0	0	0	0
FBtr0084019	1.06376	0.750925	0.694185	0.676504	0.487029	0.440074	0.800805	0.688979	0.646612	0.694075	1.19865	0.769978
FBtr0110938	0.596018	0.120905	0.401522	0.301287	0.56932	0.511446	0.410692	0.16228	0.279703	0	0.124576	0.558006
FBtr0110937	2.33224	3.97509	2.35573	0.637381	3.80522	2.35557	3.44464	2.86387	1.85375	3.88484	1.68313	4.85045
FBtr0301588	1.58529	1.42536	1.15021	0.953217	1.49464	1.76805	1.86668	1.19617	1.76426	1.52726	1.47429	1.40269
FBtr0084018	5.27397	4.92273	4.9284	3.07948	6.75036	3.77975	4.64751	5.57267	2.95983	4.83398	4.43431	5.98839
FBtr0112916	2.04071	3.34049	1.82678	1.22905	2.41642	2.33077	2.12257	3.20993	2.93062	2.55944	1.95677	3.03173
FBtr0112915	0	0	0	0	2.1203	0	0.01173	5.39162	0	6.70257	0	8.01151
FBtr0301589	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0084020	0.171369	0.183334	0.226627	0.0351899	0.0601949	0	0	0.286479	0.128558	0.274189	0.177146	0.170711
FBtr0084024	1.14667	0.202812	0.452962	0.445271	0.636118	1.18844	0.557773	0.594775	0.50799	0.499934	0.62461	0.48889
FBtr0084021	0	0	0	0	0	0.0570252	0	0	0	0	0	0
FBtr0084022	0	0.108994	0.0527793	0	0.0495373	0	0	0	0	0.102452	0	0
FBtr0332235	0.417765	0.257737	0.578151	0	0.763283	0.432551	0.863163	0.126468	0.922525	0.141018	0.707783	0.403727
FBtr0332209	0	0	0.0851343	0	0.0899163	0.0849214	0.169471	0	0.155251	0.0830611	0.104221	0.15852
FBtr0332222	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0332229	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0332230	0.221857	0	0	0.0562171	0	0	0	0	0	0	0	0
FBtr0332268	0	0	0.409248	0	0	0	0	0	0	0	0	0
FBtr0112953	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0304610	0.530881	0.577717	0.45858	0.4359	0.64985	0.726959	0.463828	0.861662	0.282059	0.740165	0.217219	0.283922
FBtr0304609	4.49004	4.56673	4.29179	3.9392	4.11523	5.66861	4.5729	3.98754	4.59886	3.2447	4.09208	3.52448
FBtr0089393	0.0089774	0.00468031	0.00243723	0.0110886	0.0104286	0.00172899	0.00446722	0.00398439	0.0100636	0.00966901	0.00263359	0.00407268
FBtr0334984	63.4779	61.0062	56.1442	59.5424	61.4319	50.5245	59.7757	57.6615	56.1713	53.7039	50.0241	51.3234
FBtr0340429	4.65252	4.62982	6.18537	5.46235	3.82511	4.01894	5.23384	4.10314	5.78552	4.98046	5.16326	3.79192
FBtr0073968	2.78377	2.46821	1.06113	0	4.03127	0.0037937	0.00792502	3.42118	0	2.99667	0	1.41431
FBtr0332397	0.611875	0	0.317562	0	0.335415	0.950324	0	0	0	0	0.388759	1.1826
FBtr0332419	0.37456	0.0866571	0.0971982	0.0948312	0.051329	0.19391	0.193485	0.127533	0.17725	0.189662	0.178485	0.0904915
FBtr0347288	0	0.179084	0	0.00291087	0	0	0	0.219998	0	0.645419	0	0
FBtr0347289	0	0.0040257	0	0.000124589	0	0	0	0.00514302	0	0.00566036	0	0
FBtr0347290	3.7698	3.84449	3.91311	2.24318	2.67418	2.29607	4.12388	1.51804	2.93828	1.68657	3.66313	4.9288
FBtr0452092	0	1.25923	1.68129	0	1.77573	0.936764	0.718414	0.860606	1.46	1.3279	0	1.93797
FBtr0452093	2.77795	2.2092	0	2.21653	0	0.895147	1.12925	1.20085	0	0	1.81847	0
FBtr0346422	2.476	1.16114	0.872903	0.749429	0.652943	0.816807	0.228799	1.6635	2.24524	0.640008	1.66391	0.639063
FBtr0332510	5.26062	7.7493	5.73019	5.54151	6.64945	3.77844	7.75354	8.88762	4.05109	7.1501	5.26813	3.69907
FBtr0332512	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0332557	1.38254	1.32275	1.62635	0	1.647	0.869739	0	1.64096	1.46581	0.543821	0.949299	0
FBtr0332558	2.69718	3.41644	1.70657	5.47077	2.47541	4.84947	2.84403	2.50199	3.01183	3.21798	3.15881	3.99642
FBtr0332560	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0332561	8.4014	9.28299	9.09986	10.7815	10.2738	9.95095	8.77756	8.94605	9.68606	9.42732	9.30665	8.77649
FBtr0332562	0.000349053	0.000255165	0.00317654	0	0.00683623	0.000270742	0.832194	0.117186	0	0.000802792	0	0.00113516
FBtr0332564	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0332565	0.0278712	0.177816	0	0.106694	0	0.0257079	0.0288927	0	0.0255067	0.0265481	0.172097	0.0510717
FBtr0345432	7.47119	6.46499	7.49136	8.86002	7.33672	6.44001	6.34791	7.71787	7.00278	7.41995	7.1579	6.17154
FBtr0332604	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0332605	10.4683	9.10798	9.41878	9.40633	8.30346	8.56066	9.02352	9.76553	9.57355	9.51719	9.61137	7.96621
FBtr0332606	1.50607	3.28498	2.14724	1.91155	2.89575	3.84319	2.7444	3.0731	1.83128	2.80413	1.0119	3.15415
FBtr0332609	0.910551	0	0.155985	0.121948	0	0	0.148142	0.406611	0.356546	0.467793	0	0
FBtr0332610	2.85037	1.91301	3.63845	4.39564	3.23774	1.98206	1.2643	2.55554	2.52538	1.3779	2.83738	2.32172
FBtr0332611	0.743467	1.0892	1.48992	1.13375	0.743791	1.14123	0.00102103	0.910136	1.90367	1.02579	1.69791	0.85951
FBtr0332612	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0343358	1.61513	1.24574	0.838267	1.22686	0.885592	0.418093	1.22621	0.611089	0.477579	0.817832	0.932239	0.390456
FBtr0343359	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0343360	0.0202581	0.0470082	0.00131475	0	0.989346	0.00223661	1.61965	0.0135359	0.00431173	0.00222307	0.00190933	0.366607
FBtr0332786	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0332757	0.778916	1.44166	2.02128	3.15529	0.853926	1.41136	2.01181	0.530422	0.9215	0.98603	0.989778	0.940906
FBtr0332759	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0332802	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0332803	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0332804	0	0.170161	0	0	0	0	0.284947	0	0	0	0.116825	0
FBtr0332805	0.0743759	0	0	0	0	0	0	0	0	0	0	0
FBtr0332814	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0332816	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0332817	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0345688	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0332819	0.444125	1.18807	0.923244	0.238031	0.906578	0.0105369	0.383117	0.520518	0.879984	0.789125	0.417804	0.443026
FBtr0332820	2.58775	2.11957	3.36077	5.27311	2.15839	1.31181	3.44957	3.88652	3.5485	2.45671	3.97123	2.6201
FBtr0332821	0.60991	1.9222	1.15846	0.794002	0.860419	1.23028	0.679815	0.88184	1.04802	1.03942	0.664435	0.505116
FBtr0332822	4.94188	2.47367	3.66252	0.779039	4.05598	0.00828228	4.65038	3.72331	4.65684	3.71386	4.82076	4.55967
FBtr0332823	0.217796	1.08406	0.830331	1.21411	0.484661	0.790665	0.254774	0.493262	0.647247	0.518582	0.298409	0.231158
FBtr0332824	5.48929	3.85168	4.04591	2.7945	3.2967	2.05725	6.72313	5.25615	4.79895	4.25095	6.12909	4.16385
FBtr0332825	0.144613	0.132096	0.141107	3.18585	0.169589	4.3208	0.144838	0.00656988	0.140865	0.145092	0.011771	0.00531643
FBtr0332826	161.565	148.431	137.864	143.405	137	132.527	160.751	156.129	141.516	132.684	160.13	141.628
FBtr0332827	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0332828	0.395607	0	0	0	0	0.24918	0	0	0.118685	0	0.110793	0
FBtr0332829	0	0	0.253915	0.284782	0	0	0	0	0	0	0	0
FBtr0332830	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0332831	0.195811	0.0702409	0.0932855	0.156845	0.164878	0.190914	0.19928	0.546289	0.100717	0.246842	0.136598	0.102773
FBtr0332832	1.78056	0.703182	1.50876	1.77145	1.64996	0.646298	3.10324	1.71656	1.93555	1.05517	2.3555	2.19408
FBtr0332833	0	0.777006	0.061904	0	0	0.495708	0	0.73741	0.5142	0.877351	0	0
FBtr0332834	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0332835	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0084169	74.6223	83.5309	84.3404	91.3969	69.3284	67.3254	68.2857	81.4459	86.6693	71.6158	77.9234	66.7643
FBtr0112874	0.740877	0.89087	1.3645	0.714119	0.616187	0.553094	0.661463	0.774469	1.17136	0.691693	0.912046	0.725248
FBtr0301402	0	0	0.930781	0	0	0	1.16558	0.839149	0	0	0	0
FBtr0084177	0.990229	0.00309874	0.199549	0.0346615	4.36569	0.000718422	3.81504	0.00804289	0.289234	2.6229	0.463983	4.81206
FBtr0301401	14.3467	21.7701	13.6773	31.3471	15.6668	22.9563	14.3043	23.4173	21.9055	12.9089	26.0403	15.453
FBtr0100514	28.7897	33.9191	32.3864	38.6849	33.7141	26.1458	24.9919	34.0022	29.6258	33.1698	27.6712	30.1978
FBtr0084178	6.63663	5.67121	6.35062	9.23406	8.42726	9.17186	5.64415	7.20944	8.02957	5.97669	7.40966	8.02339
FBtr0335195	15.469	10.1104	17.6067	9.30507	8.22951	6.52155	8.76039	7.09914	12.8195	12.7111	7.35712	8.02587
FBtr0345138	20.1039	16.0505	19.9078	2.59015	0.00403218	0.00221852	26.6967	10.5323	6.25318	0.0157956	35.3089	0.0447872
FBtr0345139	0	0.384586	0	2.93308	0	2.58112	0.514679	1.31516	1.47077	0.416149	1.33477	1.77289
FBtr0344974	1.92792	1.41059	1.51444	2.09029	2.42727	2.86678	1.94724	1.02617	1.71521	2.03092	2.50705	1.21263
FBtr0111141	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0070043	12.5851	9.96097	13.0651	19.9301	12.4028	16.9918	7.41887	11.4324	11.8758	12.3915	12.1855	15.5089
FBtr0070044	11.5255	18.6607	14.8387	17.0744	14.4588	9.52899	8.23297	10.2914	16.7742	12.722	22.8558	10.4056
FBtr0070042	150.534	157.172	123.375	148.592	158.1	172.966	154.735	154.846	140.443	151.46	119.902	179.624
FBtr0301634	8.24624	10.0394	5.31767	9.36488	6.36395	10.5124	8.27328	7.70986	9.18773	6.43014	9.90939	6.81277
FBtr0301632	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0301633	3.33218	2.90802	3.53149	3.10514	2.58059	2.4529	4.33013	2.48191	3.92421	2.429	2.45409	2.45266
FBtr0100361	3.11666	2.41171	2.56176	1.95071	2.18426	2.13699	3.31022	2.46649	2.79971	1.75445	3.08696	2.58765
FBtr0334298	14.7006	12.8069	13.2478	13.5305	11.039	11.5289	11.517	12.3498	12.0762	11.9618	11.5508	11.6259
FBtr0077885	15.8964	12.5964	11.2236	11.0038	11.2189	11.8494	16.2001	16.6765	17.3482	9.43224	9.4601	11.0425
FBtr0077886	21.0674	18.3742	12.9899	10.2771	6.6724	6.47517	22.4048	11.2099	9.2096	7.37968	8.28035	10.1118
FBtr0303789	1.65071	2.40133	2.0167	0.799958	1.96048	3.26039	3.3697	2.49457	1.2065	3.34555	1.78592	2.77903
FBtr0303790	11.9257	11.1318	11.5485	12.1823	12.3346	12.1224	10.1556	11.2762	10.6553	9.40752	11.0049	11.1311
FBtr0303787	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0303788	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0334322	1.60148	1.48766	1.18893	1.08074	1.43699	1.97432	1.26141	1.18594	1.56304	1.32313	0.983012	1.39798
FBtr0344828	0.425773	0.213338	0.349258	0.0709844	0.305134	0.219971	0.260779	0.342682	0.250773	0.255889	0.117391	0.251272
FBtr0332932	10.5726	11.0068	10.9816	14.7003	11.3252	12.6728	9.3658	9.84857	10.8862	10.0352	11.5735	10.6152
FBtr0332933	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0332934	24.0854	23.012	22.0921	30.0129	20.0093	19.1832	20.6439	22.0078	24.9982	19.422	21.2177	16.9721
FBtr0333135	0	0.129419	0	0.0708134	0.0766577	0.144799	0.144481	0.0634885	0	0.0708134	0	0
FBtr0333167	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0344699	0	0	0.478038	0	0	0	0	3.86532	50.1396	0	0.292606	0
FBtr0344700	0	0	0	0	0	0	0	5.0156	6.10211	0	0	0.627112
FBtr0333154	4.83725	5.00315	5.14953	5.35902	6.1475	5.20332	5.55691	5.44437	4.93877	3.74103	5.44069	4.35112
FBtr0333155	3.54183	1.71707	0.66655	2.43254	2.8183	4.62695	2.68494	0.000661129	0.989444	1.74169	1.73408	3.54751
FBtr0333156	12.4116	12.578	11.6008	13.4238	11.9402	12.0355	11.8216	12.4991	11.8098	10.0518	12.2726	9.43545
FBtr0346131	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0333243	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0333240	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0333239	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0333234	0	0	0	0	0	0	0	0.377491	0	0	0	0
FBtr0333280	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0081510	0.439191	0.140715	0.119897	0	0.485042	0	0.0523863	0.315567	0.143926	0.102659	0.0644059	0.114139
FBtr0081511	0	0	0.124387	0.0801585	0	0	0	0	0	0	0	0
FBtr0081509	0.164701	0	0	0.0763747	0.0692918	0.157437	0	0.0525959	0	0	0	0.114139
FBtr0081508	0.0566464	0.0965695	0.185881	0	0.287364	0	0.0539271	0	0	0	0.1326	0.118025
FBtr0087898	6.46607	5.85012	6.48785	3.28838	9.43625	3.96543	0.0176501	9.15493	6.89322	6.73866	3.61868	3.89182
FBtr0305075	0.408765	0.369837	0.410133	0.00835211	0.0153395	0.31194	9.75009	0.578738	0.00987094	0.42599	0.00779296	0.312476
FBtr0087897	14.9709	16.2704	14.1402	15.7678	13.5624	16.4965	14.0813	11.9901	12.5442	12.5686	14.7438	14.8288
FBtr0332717	0.00124959	2.7703	22.1658	0.000462574	0.00397809	9.26046	0	0.00308763	2.06282	0.00422707	0.00117206	0.00225525
FBtr0078388	23.1518	21.8542	1.56612	19.0586	25.7422	13.4191	23.7547	25.3585	18.167	24.5896	20.2375	25.8859
FBtr0333337	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0333338	0	0.000160468	0	0.0419129	0	0.274622	0.0421631	0	0.0391735	4.23499e-05	0.0473626	0
FBtr0333339	0	0.0215451	0	0	0	0	0	0	0	0.0117854	0.0269475	0
FBtr0333340	0	0	0	0	0	0	0	0.0394215	0	0	0	0
FBtr0333341	0	0	0	0	0	0	0	0	0	6.55072e-05	0	0
FBtr0333342	0	0	0	0	0	0	0	0	0	5.96575e-05	0	0
FBtr0333343	0	0	0	0	0	0	0	0	0	0.000501587	0	0
FBtr0333344	0	0	0	0	0	0.0186078	0	0	0	0	0	0
FBtr0333345	0.120222	0.0987365	0.120762	0.097795	0.0892838	0.332573	0.0721159	0.0788394	0.0913933	0.0772089	0.0815319	0.0824496
FBtr0333426	0.279635	0	0	0	0.613292	0	0	0	0	0	0.355515	0
FBtr0333448	0	0	0	0	0	0.0385931	0	0	0.0352773	0	0	0.0360202
FBtr0347552	13.1572	11.2962	9.31986	21.3796	8.53598	17.6008	9.25046	10.7008	13.832	7.32075	18.8687	9.24628
FBtr0333493	1.56606	1.79206	1.16111	1.316	1.11037	2.07962	1.00273	1.48781	1.54796	0.721251	1.4708	1.18149
FBtr0333494	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0333495	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0333496	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0333497	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0333498	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0333499	2.66521	3.276	3.07814	2.68783	1.87189	1.91168	2.75504	2.95127	2.18904	2.76931	2.08644	2.21732
FBtr0333500	4.21253	5.02197	4.74867	3.54518	2.95938	2.77607	5.70984	3.54979	3.63229	4.33014	2.63684	2.10959
FBtr0333501	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0333503	0	0.00466964	0.26831	0.44019	1.98674	0.374414	0	0.0878775	0.642598	0.128392	0.127053	0.73564
FBtr0333504	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0333505	7.35043	7.08392	6.57118	4.48432	7.3985	6.02908	7.30004	8.37921	5.72243	6.70315	4.68546	5.59027
FBtr0333506	1.23097	1.9291	1.15035	0.84118	0	1.60091	1.26924	1.83839	0.773172	0.667911	0.787282	0.437331
FBtr0333507	0	0	0	0	0	0	0	0	0	0	0.481605	0
FBtr0333508	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0333509	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0345689	0	0	0.581993	0.140623	0.290949	0.28216	0.574908	0.265961	0.262014	0.268797	0	0.142831
FBtr0345690	25.0804	26.6569	22.7479	18.6058	23.7783	18.1671	25.8929	25.0538	21.5124	22.1251	16.2348	20.8972
FBtr0333526	0.43275	1.18557	0.447548	0.824622	0.000318851	0	0	0	0.370878	0.331288	0.000321542	0.347265
FBtr0333527	0.130913	0.0726079	0.052193	0.164727	0.108877	0.246188	0.136479	0.0952655	0.241227	0.153556	0.060361	0.0269209
FBtr0333528	12.8476	12.2466	10.4422	11.6362	12.2082	11.4267	12.6574	14.3509	10.8572	11.0398	10.4516	12.5923
FBtr0333529	0.0224998	0.0650488	0.0247739	0.0913046	0.0821005	0.0713866	0.0731274	0.0836053	0.0608446	0.131469	0.0208316	0.0940239
FBtr0333530	11.3607	13.2409	11.2306	13.1726	7.38479	10.8261	10.0943	11.8101	11.9091	8.97502	9.39923	8.11104
FBtr0333531	1.27739	1.3987	1.54966	0.504253	1.59133	0.806839	1.44731	1.79974	1.21202	1.71978	0.612274	1.15985
FBtr0333532	0.188303	0.589626	0.67435	0.234851	0.395588	0.210673	0.594299	0.784205	0.232902	0.498779	0.0894148	0.320934
FBtr0333533	2.54405	2.70998	2.25901	2.33455	2.69325	3.01243	2.16535	2.54955	2.61727	2.11818	2.40749	2.50268
FBtr0333629	11.2379	11.5225	10.1156	9.81979	12.6465	7.96201	13.1128	9.12492	11.6928	11.147	8.21606	9.53158
FBtr0333630	23.7186	2.28775	21.5117	16.8867	14.4157	18.8016	28.6023	23.1981	17.4967	14.0991	7.9264	14.2086
FBtr0333631	5.43894	28.3148	6.70197	16.4361	16.3714	10.0015	0.0147994	8.27235	12.6215	14.326	20.7706	14.4316
FBtr0333632	5.11402	4.77657	3.65297	4.50995	2.76797	7.56551	3.26621	6.57047	2.18775	2.21779	5.30914	5.91752
FBtr0100146	76.3433	95.4765	93.5519	132.08	75.407	69.0439	95.8432	89.4916	99.7873	84.5789	102.367	60.836
FBtr0100147	64.0697	43.244	35.8763	63.9043	38.551	41.4493	45.0751	32.6255	47.7484	26.8225	77.0797	35.5849
FBtr0100148	41.6214	20.7755	33.1882	37.0667	26.8613	17.3646	21.8955	20.5399	33.2206	21.847	28.3555	18.6867
FBtr0089218	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0089217	0	0	0	0	0	0	0	0	0	0	0	0
