FBID	0	4	8	12	16	20	24	28	32	36	40	44
FBtr0081392	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0305584	0	0	0.0384408	0	0.0364065	0	0.0385808	0.0420033	0.0333052	0	0	0
FBtr0305585	3.64541	4.48992	5.30396	5.90424	3.8029	3.75102	4.49961	4.76799	5.15369	6.01386	3.65546	5.04571
FBtr0305587	0	0	0	0.00454996	0	0	1.1054	0	0	0	0.00224737	0
FBtr0080050	9.38967	0	0	0	0	0	0.0207925	0	0	0	0	0
FBtr0345435	256.351	220.745	260.957	303.522	229.211	203.516	231.436	219.159	215.597	252.425	168.925	190.635
FBtr0305896	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0305900	0	0	0.0951209	0	0	0	0	0	0.0922949	0.101068	0.133654	0
FBtr0305902	0	0	0	0	0	0	0	0	0	0	0	0.265921
FBtr0346951	1.12711	0	0	0	0	0.482989	0	0	0.174468	0.191119	0	0
FBtr0346509	0	0	0	0	0.480294	0	0.520937	0	0	0.220532	0.583103	0
FBtr0346322	0	7.68795e-06	0	0	0	5.12544e-06	0	4.55685e-06	0	3.05978e-06	0	0
FBtr0305917	0.871612	0.199599	1.21672	0.406306	0.20113	0.233418	1.09086	0.207524	2.69844	0.369364	0.732686	2.62063
FBtr0081687	35.0204	24.6831	22.0674	24.0774	26.0516	28.3506	30.8208	23.9871	22.0306	26.7001	32.4406	29.1099
FBtr0305948	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0306052	0.313751	0.766488	0.50058	1.07256	0.482665	0.336125	0.104713	0.0996212	0.323783	0.886403	0	0.457409
FBtr0306054	0	0	0.227414	0	0	0	0	0	0	0	0	0
FBtr0306055	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0306056	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0306058	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0344574	0	0	0	0	0	0	0	0	0	0.504843	0	0
FBtr0344575	0	0	0	0	0	0	0	0	0	0.000713751	0	0
FBtr0345656	0	0.00979121	0	0.0126099	0.00986565	0.0228997	0	0	0	0.0228841	0	0
FBtr0306048	0.0511639	0	0	0.08274	0	0	0	0.0974571	0.0395998	0.0205498	0	0
FBtr0306049	0.176064	0	0	0	0	0	0	0	0.0681352	0.074612	0	0
FBtr0306050	0	0	0.104303	0	0.120708	0	0	0	0	0.110803	0.146537	0.428825
FBtr0306061	0.112942	0.310384	0.180183	0.210594	0.104248	0	0.113082	0.215132	0.17483	0	0.126587	0
FBtr0306063	0.128319	0.293869	0.307072	0.239266	0.355325	0.824763	0.128478	0.244423	0.446924	0.761302	0.287644	0.0701474
FBtr0306064	0	0	0.113352	0	0	0.152225	0	0	0.109984	0	0.15927	0.155364
FBtr0308771	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0306067	0	0	0	0	0	0	0.158663	0	0	0	0	0
FBtr0339458	0	0	0	0	0	0	0	0.377303	0	0	0	0
FBtr0306078	30.4174	21.2781	36.395	83.7864	23.4817	49.7652	55.6497	20.0154	51.1514	59.7637	58.8867	44.1401
FBtr0306081	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0306082	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0306084	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0306079	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0306120	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0306121	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0346521	9.73084	3.59889	3.52913	10.3516	5.05896	5.21686	9.09383	6.68922	7.90078	6.1853	11.59	5.87386
FBtr0346522	0	0	0	0.556436	0	0	2.27142	0	0	0	0.679323	0
FBtr0306142	5.39939	2.14072	2.39717	4.42219	2.47198	3.21373	1.12015	4.42321	3.37533	2.83231	0.452336	1.46196
FBtr0306159	0.869727	0.497947	0.26021	0.304104	0.401427	0.23292	0.544312	0.828369	0.42074	0.0921422	0.974795	0.35664
FBtr0306161	2.93016	1.65182	2.24743	2.41661	1.45633	1.56945	2.93379	2.25402	1.39562	1.91036	3.91574	1.60181
FBtr0310202	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0306166	0.921982	0	0.595927	0.387629	1.64558	0.374005	0	0.988611	0	0	0	1.34567
FBtr0339136	6.36705	5.80624	0	5.8138	3.95088	3.94327	14.5054	2.34661	5.60653	3.83717	5.07431	2.6779
FBtr0077360	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0333715	9.22671	9.91681	10.9437	10.4758	10.4539	9.8266	10.1861	10.3273	12.4022	10.0155	10.832	10.5566
FBtr0336523	0	0	0	0.0580738	0	0	0	0	0	0.0513862	0.0764067	0.0706374
FBtr0336524	0.052686	0	0	0	0	0	0	0	0.0385648	0	0	0
FBtr0086003	3.4358	4.42741	3.96817	4.34196	3.91764	4.2004	4.30538	2.55805	3.47678	4.13638	5.51231	3.53248
FBtr0307500	2.46081	1.31448	1.14474	0.157373	0.756368	1.09774	2.05314	2.34349	1.74571	1.0423	1.14864	1.12032
FBtr0307501	0.000782295	0.000729884	0.000613748	0.812291	0.000788271	0.000840433	0.000780237	0.000727042	0.000609948	0.000691654	0.000790135	0.000837193
FBtr0340192	9.71392	9.40084	10.2162	9.69674	8.41344	8.3808	9.89407	8.60108	9.83971	8.74402	12.1736	8.09395
FBtr0330033	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0346115	10.2006	9.2701	8.74098	9.19594	8.68452	9.01262	9.51797	10.1126	10.3335	8.83161	9.32641	8.13886
FBtr0306199	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0306200	0	0	0	0	0	0	0	0	0	0	1.39945	0
FBtr0306202	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0306203	0.382501	0.70704	0.280106	0.716514	0.24041	0.203193	0.273097	0	0	0.256499	0.219742	0.266879
FBtr0306204	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0306205	2.28586	3.95607	4.22126	2.66526	2.5399	2.40509	2.06466	3.19099	3.5628	2.9688	3.03561	2.86373
FBtr0333591	7.5292	10.3973	13.7232	9.94058	8.56495	11.0691	7.05948	10.1781	10.8172	9.0996	6.39829	8.91378
FBtr0333592	0.364555	0	0.245785	0.180997	0	0.314414	0.161035	0.0148745	0.117819	0.212803	0	0.223594
FBtr0333593	0.32674	0.933453	0.114404	0.061915	0.0948147	0.150494	0.328591	0.289221	0.297794	0.371825	0.0173801	0.0880408
FBtr0333594	0	0.331427	0	0.000230278	0.144057	0	0	0.431336	0	0	0.054174	0
FBtr0302646	9.35847	11.3387	7.23945	10.0589	9.13096	8.29457	10.2651	9.44426	9.88109	10.9001	13.8148	11.2927
FBtr0306206	0.0312971	0	0.118847	0.15303	0	0.164809	0.0127881	0.00272781	0.092914	0.00699491	0	0.0743238
FBtr0306207	0.0266637	0.0395003	0.053447	0.0515096	0.0871995	0.0766335	0.0252273	0.0547222	0.237769	0.0114044	0.0449408	0.0281406
FBtr0330037	20.1066	17.8075	19.4139	20.1862	16.2482	19.2703	23.5001	17.996	20.2225	18.2153	25.5692	19.021
FBtr0306209	2.68708	3.92348	1.54657	0.367337	1.90081	2.79522	1.88713	3.5694	1.45408	2.3327	0.648355	2.21903
FBtr0306210	4.10624	2.97092	3.5491	5.12814	3.29185	2.74047	3.75072	2.14749	2.67877	3.7883	3.52123	3.23198
FBtr0306228	1.13402	0.302529	0.765115	0.542324	0.715753	0.543021	0.860245	0.423244	0.360561	0.763994	0.827948	0.82511
FBtr0306229	21.5967	15.0942	11.2862	17.7466	15.7018	17.1678	23.4559	18.4685	12.7613	16.715	21.9326	13.5398
FBtr0306230	2.13079	4.3212	3.75982	1.50704	2.63106	3.49054	2.29277	4.11279	2.33248	2.2	1.64212	5.1429
FBtr0306231	10.151	3.42387	4.49371	13.1136	2.97582	7.5478	8.60017	8.24861	5.3317	8.63328	7.18927	0.867467
FBtr0306232	9.19275	11.155	10.5877	8.26409	11.3723	15.7462	8.42489	13.6736	9.96386	10.0402	6.67691	15.9845
FBtr0306233	2.59194	11.5419	13.8187	3.3055	9.28952	7.40021	3.62506	5.92445	13.6381	7.14271	7.91573	16.846
FBtr0306279	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0306280	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0306281	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0306282	0.0874432	0	0.0697516	0	0	0	0	0	0	0	0	0
FBtr0306283	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0306284	2.13696	5.63205	5.35735	4.71593	3.8232	6.54057	2.00834	4.40175	5.16159	3.39969	5.66951	6.51972
FBtr0347283	0	0.239149	0	0.121714	0.120623	0	0.130775	0.248637	0.505366	0.221265	0.146302	0.146322
FBtr0306287	0	0	0	0	0	0	0	0	0	0	0.0120495	0
FBtr0343229	0	0	0	0	0	0	0	0	0	0	0.162247	0
FBtr0306288	0.219254	0.100425	0	0	0	0.117437	0	0.208818	0.339396	0.185829	0.122871	0.479432
FBtr0306289	55.2506	13.9971	8.65706	21.1562	3.64269	5.28453	22.7203	5.63794	19.0906	3.34485	30.9628	69.0366
FBtr0345941	0	0.36782	0	0	0	0	0	0	0	0	0	0
FBtr0306290	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0306303	0	0.20473	0	0.208363	0	0	0.223767	0	0	0	0.500983	0
FBtr0306304	8.26083e-05	0	0.0866258	0.0506232	0	5.92668e-06	8.27105e-05	0	6.64877e-05	0.0460211	0.121717	8.5437e-05
FBtr0334743	0.117548	0.161644	0	0	0	0.315038	0.117693	0	0.227551	0	0	0.0642155
FBtr0306305	0	0	0	0.125978	0	0	0	0	0.104584	0	0	0
FBtr0344570	0.258268	0	0	0	0	0	0	0	0	0	0	0
FBtr0306309	0.126747	0	0	0	0.26375	0.102034	0.858296	0.635004	0.147441	0.161456	0.213512	0.312413
FBtr0306310	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0306312	0	0	0.677924	0	0	0	0	0.809418	0	0	0	0
FBtr0306323	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0310579	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0306324	0.904893	2.48844	4.4747	3.71151	5.1778	5.81551	3.62371	3.10341	9.10354	5.67463	6.69296	9.29853
FBtr0072663	8.0888	8.99762	7.73888	6.08239	8.19943	6.98877	7.71314	8.66676	8.17974	7.61064	6.34083	6.60646
FBtr0306554	0	0	0	0.309507	0	0	0	0.632258	0	0	0	0.362985
FBtr0433500	1437.13	1075.06	1133.61	1855.92	1172	1455.19	1569.79	1029.48	1443.94	1499.02	2716.35	1417.73
FBtr0112379	454.539	181.678	233.339	252.921	236.491	204.015	599.485	205.523	276.247	220.929	356.656	195.488
FBtr0082892	26.4038	30.8822	27.0659	25.936	29.7283	30.9611	26.015	27.1166	27.6108	27.3924	24.7063	31.5791
FBtr0344600	2.78086	0.170079	1.52129	1.21906	1.73264	1.80667	1.30253	1.05674	0.2896	2.38747	2.54067	1.6406
FBtr0306711	0.000103106	0	0	0	0	0	0	0	0	0	0	0.384163
FBtr0306712	0	0	0	0	0	0	0	0	0	0	0	0.00010562
FBtr0306713	0	0	0	0	0	0	0	0	0	0.206144	0	0
FBtr0345462	0.421683	0	0	0	0.778561	0	0.422267	0.401671	0	0	0.472698	0
FBtr0306714	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0306715	0	0	0	0	0	0	0	0	0	0	0	0.273788
FBtr0306717	22.8473	12.6039	0.00101377	14.3058	12.2394	6.00351	9.34125	10.1355	0.00185765	10.7077	8.53068	7.51238
FBtr0415453	0.0474812	0.00219743	12.7786	6.49375	8.28182	11.149	7.36896	4.02004	14.4813	0.0014309	9.50418	8.41846
FBtr0306718	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0306744	0	1.7662	0.00258379	0.00632712	0.212737	0.00908251	0	0.0102432	6.28648	2.66503	0	0.0671274
FBtr0306745	2.86692	0.656595	1.14344	0	1.32322	0	1.43527	0	0.559069	0.60771	0.80337	0
FBtr0306746	0.562653	0	0	0.524504	0	0	0	0	0.876152	0	0.895633	0
FBtr0306747	66.7072	45.0645	63.8086	91.842	55.5572	51.4043	73.6571	47.601	67.6984	62.7213	96.7292	42.972
FBtr0306748	7.72497	11.0266	10.3597	5.7459	5.65771	6.73489	5.00954	12.3934	8.71669	9.68327	5.54088	8.28016
FBtr0306749	23.7099	19.6832	22.409	24.1377	22.2243	23.9112	18.343	21.5717	19.61	21.9323	19.044	27.6919
FBtr0306750	17.5564	21.7386	15.978	16.5869	12.7874	10.7273	12.9772	17.5046	17.0678	13.2978	14.9234	13.5129
FBtr0306751	0	0	0	1.30078	1.28793	0.747314	0	0	0	0	1.23521	0
FBtr0306752	7.28492	4.50208	6.88269	5.15649	0.00179588	6.66305	4.49693	5.04422	4.35889	4.68139	3.39874	5.61484
FBtr0306753	2.54369	1.65404	2.18919	3.77173	4.20334	1.41067	3.23474	2.56713	2.45879	2.02005	1.3905	1.53689
FBtr0306754	0.661791	1.31518	1.16807	0.75254	0.878332	1.02532	0.754426	0.961131	1.26827	0.900592	1.90988	2.03776
FBtr0306755	11.9471	21.1295	17.8318	8.78591	8.54401	8.29828	8.0733	18.1208	13.7048	11.3206	6.69638	6.26034
FBtr0336455	0.831508	1.2572	1.06469	1.33661	0.606968	1.02546	1.58267	1.57762	1.41744	0.603501	2.47511	1.20551
FBtr0308226	0.792773	2.41484	0.698334	0.485278	4.00587	0.534993	0.904664	0	1.7205	1.62782	0.705002	0.835053
FBtr0308227	0	0.0500498	0	0	0.0189395	0	0	1.09775	0	0	0.631291	0
FBtr0307286	9.86523	13.9845	12.8977	10.1376	12.5733	10.8548	10.6497	13.7084	11.9957	12.4012	9.14629	13.5734
FBtr0307287	1.37254	1.1281	1.5949	2.57172	1.42268	1.73172	2.20176	1.8535	1.82112	1.25179	1.642	1.87493
FBtr0302081	1.39339	1.30907	0.581982	0.609453	1.18957	0.619498	0.671362	1.17976	0.806236	0.567477	1.24313	0.916181
FBtr0071248	27.5794	26.7294	27.6154	19.2691	28.9043	32.3993	36.954	31.7274	32.5163	25.4467	25.3602	36.0312
FBtr0306816	0	0	0	0	0	0	0	0	0.285017	0	0	0
FBtr0306818	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0306819	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0347150	5.2738	3.64528	3.27757	4.01102	4.01462	4.94088	4.4023	3.13913	3.3931	3.34879	5.68698	3.25107
FBtr0346061	9.0527	6.43022	10.6851	8.31028	7.80978	9.1771	6.70081	4.92051	13.0024	9.96378	10.5278	10.7534
FBtr0306820	0	0.157582	0.411655	0	0	0	0	0	0.266284	0	0.192805	0.188076
FBtr0306821	0	0.430227	0.249781	0	0.43355	0.167723	0.470287	0.149117	0	0	1.37379	0.171181
FBtr0306822	0.209175	0	0	0.195016	0	0.224088	0	0	0	0	0.0401928	0
FBtr0306823	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0306824	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0306825	1.7259	3.63635	2.34041	0.965443	4.46053	2.95816	2.24644	2.13687	2.67163	2.04791	1.74097	4.90613
FBtr0306826	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0306842	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0306843	0.00983736	0	0.00861484	0	0	0	0.00984952	0	0	0	0.00991515	0.010614
FBtr0342705	0.175467	0	0.139188	0	0	0	0.175684	0	0	0	0.197793	0.191987
FBtr0306848	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0306847	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0346130	3.89148	2.92616	3.11426	2.72991	2.41021	3.55765	2.90635	2.89739	2.75684	2.81478	2.98352	3.00736
FBtr0072212	25.7802	31.3553	21.3245	17.8573	19.9691	19.7368	35.3049	27.1171	20.1913	16.9902	12.4292	17.4623
FBtr0072213	0.203012	0.110006	0.262553	0.212358	0.465587	0.335001	0.725215	0.568715	0.0791207	0.473337	0.0817992	0.496237
FBtr0072215	16.1468	8.28194	10.3846	15.0374	11.6403	17.2366	35.4196	8.62146	9.72265	13.0889	18.2245	12.8153
FBtr0072211	0.857818	1.33244	1.09598	0.614153	1.24051	0.796776	2.04796	1.63874	0.803089	0.835669	0.400497	0.937991
FBtr0072214	0.809477	0.450105	0.302516	0.333932	0.119608	0.214507	0.532568	0.332118	0.496244	0.399809	0.493239	0.33428
FBtr0072217	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0072216	115.908	133.731	116.635	123.901	119.216	126.787	137.076	135.048	127.509	123.278	125.24	137.876
FBtr0072218	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0343281	4.10051	5.85129	5.04129	3.61074	4.31142	4.01674	5.25382	5.73873	5.16035	4.52671	3.48348	3.84734
FBtr0306900	0	0.409437	0.000618475	0.000691972	0.000779442	0	0	0	0	0	0	0.000846857
FBtr0306901	0	0	0.247651	0.579684	0.142842	0	0	0	0	0.263821	0	0.169277
FBtr0306902	0	0.127743	0	0	0	0.149383	0.139621	0	0	0.236381	0	0
FBtr0306903	0.0789889	0.0723585	0.0630078	0	0.218726	0	0.395433	0.300917	0	0.133895	0.265596	0.259082
FBtr0306904	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0306923	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0306924	2.71943	1.66077	2.09312	2.17951	2.42202	2.35097	2.86609	1.81753	1.55089	2.83053	2.45977	1.7735
FBtr0306925	0	0	0	0	0.14155	0	0	0	0	0	0	0
FBtr0306926	3.02702	2.81765	2.68721	2.82212	3.37985	3.08576	2.59088	3.53393	2.87189	2.68971	3.22859	2.72235
FBtr0306907	99.4017	84.0262	73.8566	83.7278	72.2665	90.5517	107.306	78.1304	90.1535	74.7338	108.615	73.8511
FBtr0306908	0	0	0	0	0	0.0544889	0	0	0	0	0	0.0761929
FBtr0306909	0	0.112173	0	0	0.113026	0	0.122603	0	0	4.37538e-06	0.137246	0
FBtr0345502	0	9.29031e-06	0	0	9.27392e-06	0	1.0089e-05	0	0	0.157159	1.11617e-05	0
FBtr0306910	0.798411	0.365695	0	0.744366	0.368476	0	0.599549	0.760408	0	0	0.223718	0.792163
FBtr0306912	0	0	0	0	0	0	0.19757	0.037585	0	0	0	0
FBtr0344871	0.0776978	0	0	0	0	0	0	0	0	0	0	0.0849491
FBtr0306914	0.196955	0.360844	0.157107	0.0918115	0.636279	0.210986	0.0985992	0.0937901	0	0.083465	0.110375	0.430672
FBtr0306915	0.295444	0	0	0.137723	0	0	0	0	0.114334	0	0.165569	0.161509
FBtr0306916	0	0	0	0	0	0	0	0	0.248295	0	0	0
FBtr0306928	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0306927	0	0.0232914	0	0	0	0.0136185	0.0254571	0.0484308	0.0196789	0.053874	0.0284974	0.0138993
FBtr0306929	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0306930	0	0	0.0652759	0.076293	0	0	0	0	0	0	0	0
FBtr0306919	0	0.0192442	0.0335146	0.0195856	0.038781	0.0225042	0.0841342	0.0200077	0.0162595	0	0.0235456	0.0229682
FBtr0344867	0	0.0190606	0.0331949	0.0193987	0.038411	0.0222895	0.0833317	0.0198168	0.0161044	0	0.023321	0.0227491
FBtr0306944	4.92375	5.36686	3.62926	4.76468	3.73923	9.01322	6.48973	4.45255	3.03938	3.85615	5.79793	7.01855
FBtr0306948	6.51229	5.45704	4.15339	6.14968	4.50014	4.19172	5.64718	4.9165	3.6995	5.03874	4.77206	5.644
FBtr0306945	2.76121	2.19742	1.96283	1.33856	1.88019	0.631364	1.34603	3.64699	0.761018	2.63277	0.1533	2.9399
FBtr0306946	1.22456	1.1054	0.686617	0.61834	1.25867	1.89345	1.29555	0.00109659	1.8801	0.18913	2.36007	0.000229353
FBtr0306947	0.000455158	0.575226	0.254806	0.256904	0.348537	0.427461	0.681853	0	0.303472	0	0.169437	0
FBtr0346589	0	0.206699	0.180172	0	0.208391	0.241949	0	0	0.174712	0	0.253226	0.246753
FBtr0306975	1.44957	0.856465	1.15313	0.996673	1.65031	1.34553	1.61	1.85369	1.08968	1.01701	0.843454	0.955004
FBtr0306976	13.17	9.57053	8.44181	9.55829	9.97129	12.4377	17.8665	8.39686	8.24317	7.8534	14.8324	11.484
FBtr0307021	0.367205	0.246002	0.269541	0.23316	0.506025	0.350122	0.255679	0.34824	0.172847	0.164544	0	0.181117
FBtr0307022	3.995	5.05019	5.41975	4.81378	6.8044	7.9717	4.74017	6.73974	6.32325	6.85656	5.7688	10.2422
FBtr0332390	0.247014	0.441824	0.378102	0.0355239	0.0505204	0.0688132	0.175246	0.207866	0.0459212	0.228041	0.141583	0
FBtr0340221	0.117023	0.184018	0	0	0	0.179858	0	0	0	0	0	0
FBtr0392908	0.834119	0.758351	0.582304	0.678373	0.794438	0.566028	0.542034	0.627482	0.603425	0.6984	0.474846	0.000417228
FBtr0306906	0	0	0.000125782	0.00242181	0.0102364	0.000664323	0.000371076	0.000636649	0.0356115	0.000301656	0.000342418	0.820801
FBtr0306905	0.000679738	0.000614998	0	0	0	0	0	0	0	0	0	0
FBtr0306941	0.586686	0	0	0	0.0288804	0	0.574119	0	0	0	0	0
FBtr0306943	22.0787	12.3318	7.46549	6.00398	12.21	15.6751	19.5119	12.008	8.84354	5.54892	16.762	16.6496
FBtr0306934	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0306936	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0306938	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0306931	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0306942	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0306935	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0306939	9.70143	9.88389	6.76236	5.05937	6.0773	2.43242	8.65279	9.04998	7.019	6.31068	4.73785	4.69285
FBtr0306933	0.38131	0.0695006	0.0846589	0.296848	0.210446	0.231992	0.0778441	0.241012	0.0652301	0.143996	0.0942154	0.104042
FBtr0306940	3.94039	3.21831	4.81625	7.17522	2.93872	4.59986	2.39699	4.49701	3.12213	3.32047	2.49232	3.22948
FBtr0306937	3.02914	1.62004	1.86229	2.31332	2.72606	5.72104	3.23803	1.94289	1.04033	2.85908	5.66018	5.29013
FBtr0306932	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0331951	0	0	0	0.0533249	0	0.0843252	0.0679854	0	0.206586	0	0.214477	0.0675032
FBtr0331952	116.38	89.8992	62.2697	47.2865	45.9211	90.6314	109.436	85.3971	62.5373	42.9853	73.834	90.5231
FBtr0306920	0.0423323	0	0	0	0	0	0	0	0.0327549	0.0358578	0.0953243	0
FBtr0343810	0.000340695	0	0	0	0	0	0	0	0.000272853	0.000309169	0.000347405	0
FBtr0306921	0	0.0391196	0.119891	0.0197706	0.0195267	0.0226755	0.0858521	0.0406796	0.0163941	0.0544248	0.0478994	0.0231675
FBtr0306922	0	0.000295769	0.000252345	0.000283303	0.000326215	0.000365707	0.000317185	0.000299797	0.000253654	0.000280382	0.000326934	0.000349402
FBtr0307096	0.517986	0	0	0	0	0	0	0	1.20273	0.439013	0	1.13266
FBtr0335380	0	0	0	0.156265	0	0.179551	0.167818	0	0	2.53882e-06	0.18786	0
FBtr0307097	0.000152305	0	0	0	0	0	0	0	0.000119797	3.12487e-05	0.978129	0.326146
FBtr0335381	0.202594	0	0	0	0	0	0	0	0.470571	0.171776	0.0171416	7.27781e-05
FBtr0307098	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0336626	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0307099	366.585	183.796	228.848	371.49	227.597	280.214	436.504	161.621	182.139	315.469	390.908	283.941
FBtr0307100	0	0	0	0	0	0	0	0	0	0	0.424233	0
FBtr0307101	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0307103	0.0851594	0.156031	0.135864	0.158795	0.0786041	0.0912315	0.34107	0.0811108	0	0.0721768	0.343567	0.0931126
FBtr0308135	3.7009e-06	0	2.52392e-06	2.84577e-06	3.41602e-06	0	6.22085e-06	0	0	3.42563e-06	0.133222	0
FBtr0307109	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0088276	0.268698	0.260183	0.147788	0.112488	0.0978658	0.0360188	0.0639872	0.148484	0.0273458	0	0.0941585	0.120242
FBtr0088277	0	0	0	0	0	0	0	0	0.0636483	0	0	0
FBtr0088281	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0088278	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0088280	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0088282	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0100606	2.34275	2.24641	0.788006	0.907226	1.28642	1.12287	2.22438	1.36429	1.48315	1.03655	1.8096	1.34634
FBtr0088279	9.90046	10.1529	8.23495	8.49749	7.11723	9.6552	8.10407	9.79494	7.07739	6.77746	10.2365	8.79656
FBtr0088275	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0100607	0.0482231	1.16781	2.13032	0	1.95356	0.460968	0	2.11723	1.33507	1.01359	0	1.67865
FBtr0346958	65.8865	50.0498	53.2629	61.4361	55.3958	63.2426	77.2078	51.4382	59.374	56.1961	88.7928	62.506
FBtr0077124	4.20762	2.82713	3.55361	4.64798	5.26619	3.24626	3.82746	4.22439	2.54548	3.12172	5.4136	3.60407
FBtr0077123	68.8526	54.0248	54.3807	55.2052	58.3986	63.0817	62.2655	53.7703	56.1327	50.9828	59.6975	57.483
FBtr0307302	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0307304	23.1538	27.6656	24.1346	19.867	22.063	20.5543	26.102	28.7686	24.6048	20.4278	19.7445	22.0865
FBtr0307305	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0307306	5.52988	4.30604	5.01105	4.09459	4.57276	4.67228	4.87324	4.88461	4.1106	4.14627	4.81812	4.41757
FBtr0330148	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0330149	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0332096	0	0	0.206416	0.545312	0	0.376839	0.0766639	0.102002	0	0.151277	0.245385	0.231933
FBtr0307307	0.0208844	0.0255084	0.0499771	0.0194707	0.0578303	0.0447444	0.0278803	0.0397807	0.0269402	0.0236009	0.00780251	0.00761116
FBtr0307309	7.90055	7.85164	9.67427	4.54726	7.18726	5.03009	3.15455	8.20876	5.87215	5.92597	7.0305	6.34046
FBtr0307310	8.31756	5.15855	5.56241	10.1456	5.81278	11.7335	10.1885	5.25793	9.03089	5.57404	7.81458	10.6244
FBtr0307311	2.70055	3.06825	2.45326	3.30716	0.00191983	0.281718	7.56084	5.53435	0.0311791	3.25124	0.885087	1.13944
FBtr0307312	2.89666	6.38609	4.10073	1.80012	5.46534	5.91321	0.00785798	4.11288	6.98497	5.09238	3.95636	5.79807
FBtr0307313	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0307314	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0307315	10.7806	1.94316	4.49592	11.6552	4.91633	7.7942	10.0281	4.08441	6.87511	9.1965	23.9529	4.04157
FBtr0307316	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0307317	47.9845	65.2813	65.934	47.6162	68.723	53.163	63.266	72.4633	70.3287	62.611	50.2049	59.3146
FBtr0307318	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0307319	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0307320	10.6288	13.0783	11.2167	11.9455	10.379	15.3025	8.28391	10.1814	12.7744	5.17307	12.7202	20.5757
FBtr0307321	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0307322	0.3231	0.082393	0.361943	0.0462609	0.110144	0.134818	0.0399725	0.255974	0.260078	0.140236	0.177837	0.131107
