#GOIgroup	motifID	motifSymbol	N	K	n	k	BG	pval	rank	qval	youngMedianExpression	enrichmentScore	youngExpr	oldExpr
DAVID_LLCs_transcriptGroups0.05_Cluster5_Metal-binding_maxBG0.5	FBgn0038787_2	CG4360-F1-3_SOLEXA	15016	7827	98	0	0.521244006393	NO_TEST	NO_TEST	NO_TEST	8.787295	1.76016820545	8.787295	10.79195
DAVID_LLCs_transcriptGroups0.05_Cluster5_Metal-binding_maxBG0.5	FBgn0035481	CG12605_SANGER_10	15016	8256	98	0	0.549813532232	NO_TEST	NO_TEST	NO_TEST	83.94435	1.76016820545	83.94435	61.45405
DAVID_LLCs_transcriptGroups0.05_Cluster5_Metal-binding_maxBG0.5	FBgn0000054_2	Adf1_SANGER_5	15016	10909	98	0	0.726491742142	NO_TEST	NO_TEST	NO_TEST	32.45955	1.76016820545	32.45955	33.25305
DAVID_LLCs_transcriptGroups0.05_Cluster5_Metal-binding_maxBG0.5	FBgn0002723	Met_Clk_SANGER_5	15016	5059	98	31	0.336907298881	0.62347678641864	NO_TEST	NO_TEST	10.42725	1.76016820545	10.42725	10.5019
DAVID_LLCs_transcriptGroups0.05_Cluster5_Metal-binding_maxBG0.5	FBgn0037206	CG12768_SANGER_5	15016	7899	98	0	0.526038891849	NO_TEST	NO_TEST	NO_TEST	6.183075	1.76016820545	6.183075	7.771485
DAVID_LLCs_transcriptGroups0.05_Cluster5_Metal-binding_maxBG0.5	MA0533.1	su(Hw)	15016	9800	98	0	0.652637187001	NO_TEST	NO_TEST	NO_TEST	6.845275	1.76016820545	6.845275	8.226325
DAVID_LLCs_transcriptGroups0.05_Cluster5_Metal-binding_maxBG0.5	FBgn0005630_19	lola-PD_SOLEXA	15016	8540	98	0	0.568726691529	NO_TEST	NO_TEST	NO_TEST	214.2865	1.76016820545	214.2865	240.502
DAVID_LLCs_transcriptGroups0.05_Cluster5_Metal-binding_maxBG0.5	FBgn0005630_18	lola-PC_SOLEXA	15016	10494	98	0	0.698854555141	NO_TEST	NO_TEST	NO_TEST	214.2865	1.76016820545	214.2865	240.502
DAVID_LLCs_transcriptGroups0.05_Cluster5_Metal-binding_maxBG0.5	FBgn0005630_15	lola-PL_SANGER_2.5	15016	10544	98	0	0.702184336708	NO_TEST	NO_TEST	NO_TEST	214.2865	1.76016820545	214.2865	240.502
DAVID_LLCs_transcriptGroups0.05_Cluster5_Metal-binding_maxBG0.5	FBgn0005630_14	lola-PF_SANGER_5	15016	7600	98	0	0.506126798082	NO_TEST	NO_TEST	NO_TEST	214.2865	1.76016820545	214.2865	240.502
DAVID_LLCs_transcriptGroups0.05_Cluster5_Metal-binding_maxBG0.5	FBgn0005630_17	lola-PA_SOLEXA	15016	6949	98	50	0.462773042088	0.14771884543952626	55	0.3518394318650535	214.2865	1.76016820545	214.2865	240.502
DAVID_LLCs_transcriptGroups0.05_Cluster5_Metal-binding_maxBG0.5	FBgn0005630_16	lola-PA_SANGER_5	15016	5505	98	38	0.366608950453	0.29210915157877715	94	0.3907745409629823	214.2865	1.76016820545	214.2865	240.502
DAVID_LLCs_transcriptGroups0.05_Cluster5_Metal-binding_maxBG0.5	FBgn0005630_11	lola_PK_SANGER_5	15016	4340	98	23	0.289025039957	0.8603220549224011	NO_TEST	NO_TEST	214.2865	1.76016820545	214.2865	240.502
DAVID_LLCs_transcriptGroups0.05_Cluster5_Metal-binding_maxBG0.5	FBgn0259211	grh_FlyReg	15016	8171	98	0	0.54415290357	NO_TEST	NO_TEST	NO_TEST	24.6288	1.76016820545	24.6288	30.0962
DAVID_LLCs_transcriptGroups0.05_Cluster5_Metal-binding_maxBG0.5	FBgn0005630_13	lola-PC_SANGER_5	15016	10060	98	0	0.669952051145	NO_TEST	NO_TEST	NO_TEST	214.2865	1.76016820545	214.2865	240.502
DAVID_LLCs_transcriptGroups0.05_Cluster5_Metal-binding_maxBG0.5	FBgn0005630_20	lola-PF_SOLEXA	15016	8951	98	0	0.596097496004	NO_TEST	NO_TEST	NO_TEST	214.2865	1.76016820545	214.2865	240.502
DAVID_LLCs_transcriptGroups0.05_Cluster5_Metal-binding_maxBG0.5	MA0534.1	EcR::usp	15016	8466	98	0	0.563798614811	NO_TEST	NO_TEST	NO_TEST	20.7788	1.76016820545	20.7788	19.36085
DAVID_LLCs_transcriptGroups0.05_Cluster5_Metal-binding_maxBG0.5	FBgn0041092	tai_Clk_SANGER_5	15016	7503	98	47	0.499667021843	0.6168330735718518	NO_TEST	NO_TEST	14.1785	1.76016820545	14.1785	14.85855
DAVID_LLCs_transcriptGroups0.05_Cluster5_Metal-binding_maxBG0.5	FBgn0033288	pdm3_SOLEXA_5	15016	7608	98	0	0.506659563133	NO_TEST	NO_TEST	NO_TEST	11.9522	1.76016820545	11.9522	11.28675
DAVID_LLCs_transcriptGroups0.05_Cluster5_Metal-binding_maxBG0.5	FBgn0025360_2	Optix_SOLEXA	15016	5135	98	29	0.341968566862	0.803512045576287	NO_TEST	NO_TEST	10.98605	1.76016820545	10.98605	14.15115
DAVID_LLCs_transcriptGroups0.05_Cluster5_Metal-binding_maxBG0.5	FBgn0000210_12	br-PL_SOLEXA	15016	3291	98	17	0.219166222696	0.8349850790736579	NO_TEST	NO_TEST	14.4025	1.76016820545	14.4025	10.54955
DAVID_LLCs_transcriptGroups0.05_Cluster5_Metal-binding_maxBG0.5	MA0531.1	CTCF	15016	10484	98	0	0.698188598828	NO_TEST	NO_TEST	NO_TEST	10.9287	1.76016820545	10.9287	12.4746
DAVID_LLCs_transcriptGroups0.05_Cluster5_Metal-binding_maxBG0.5	FBgn0000210_10	br-PA_SOLEXA	15016	7262	98	47	0.483617474694	0.49103558252998736	NO_TEST	NO_TEST	14.4025	1.76016820545	14.4025	10.54955
DAVID_LLCs_transcriptGroups0.05_Cluster5_Metal-binding_maxBG0.5	FBgn0000210_11	br-PE_SOLEXA	15016	4599	98	29	0.306273308471	0.5394927368464859	NO_TEST	NO_TEST	14.4025	1.76016820545	14.4025	10.54955
DAVID_LLCs_transcriptGroups0.05_Cluster5_Metal-binding_maxBG0.5	FBgn0003870_5	ttk-PA_SOLEXA	15016	7192	98	48	0.478955780501	0.37524951823618297	122	0.40293185974540957	36.04375	1.76016820545	36.04375	48.8902
DAVID_LLCs_transcriptGroups0.05_Cluster5_Metal-binding_maxBG0.5	FBgn0003870_4	ttk-PA_SANGER_5	15016	5689	98	40	0.378862546617	0.2393804949388718	80	0.3907745409629823	36.04375	1.76016820545	36.04375	48.8902
DAVID_LLCs_transcriptGroups0.05_Cluster5_Metal-binding_maxBG0.5	FBgn0003870_6	ttk-PF_SOLEXA	15016	8451	98	0	0.562799680341	NO_TEST	NO_TEST	NO_TEST	36.04375	1.76016820545	36.04375	48.8902
DAVID_LLCs_transcriptGroups0.05_Cluster5_Metal-binding_maxBG0.5	FBgn0034945	CG10904_SANGER_5	15016	7143	98	60	0.475692594566	0.0023833096697560598	1	0.13687155081184274	14.89375	1.76016820545	14.89375	19.61705
DAVID_LLCs_transcriptGroups0.05_Cluster5_Metal-binding_maxBG0.5	FBgn0034946	CG3065_F1-3_SANGER_2.5	15016	11182	98	0	0.744672349494	NO_TEST	NO_TEST	NO_TEST	6.20443	1.76016820545	6.20443	8.688895
DAVID_LLCs_transcriptGroups0.05_Cluster5_Metal-binding_maxBG0.5	FBgn0003870_2	ttk_FlyReg	15016	8893	98	0	0.592234949387	NO_TEST	NO_TEST	NO_TEST	36.04375	1.76016820545	36.04375	48.8902
DAVID_LLCs_transcriptGroups0.05_Cluster5_Metal-binding_maxBG0.5	FBgn0086680_2	vvl_SOLEXA_5	15016	9108	98	0	0.606553010123	NO_TEST	NO_TEST	NO_TEST	22.3631	1.76016820545	22.3631	26.47845
DAVID_LLCs_transcriptGroups0.05_Cluster5_Metal-binding_maxBG0.5	FBgn0042650_2	disco-r-F1-2_SOLEXA	15016	6910	98	41	0.460175812467	0.7672782975066019	NO_TEST	NO_TEST	7.568815	1.76016820545	7.568815	10.31265
DAVID_LLCs_transcriptGroups0.05_Cluster5_Metal-binding_maxBG0.5	FBgn0003396_2	shn-F1-2_SOLEXA	15016	8789	98	0	0.585309003729	NO_TEST	NO_TEST	NO_TEST	10.68725	1.76016820545	10.68725	14.76425
DAVID_LLCs_transcriptGroups0.05_Cluster5_Metal-binding_maxBG0.5	FBgn0043457	CG5180_SANGER_5	15016	6859	98	48	0.456779435269	0.22333257909228502	75	0.3873823673256479	10.67235	1.76016820545	10.67235	10.7453
DAVID_LLCs_transcriptGroups0.05_Cluster5_Metal-binding_maxBG0.5	MA0205.2	Trl	15016	7757	98	0	0.5165823122	NO_TEST	NO_TEST	NO_TEST	28.13115	1.76016820545	28.13115	33.2023
DAVID_LLCs_transcriptGroups0.05_Cluster5_Metal-binding_maxBG0.5	MA0012.1	br(var.3)	15016	9660	98	0	0.643313798615	NO_TEST	NO_TEST	NO_TEST	14.4025	1.76016820545	14.4025	10.54955
DAVID_LLCs_transcriptGroups0.05_Cluster5_Metal-binding_maxBG0.5	FBgn0004198	Ct_Cell	15016	6034	98	52	0.401838039425	0.003627943323313231	2	0.13687155081184274	30.9745	1.76016820545	30.9745	25.88405
DAVID_LLCs_transcriptGroups0.05_Cluster5_Metal-binding_maxBG0.5	FBgn0003896	Tup_Cell	15016	7273	98	45	0.484350026638	0.6545305563067416	NO_TEST	NO_TEST	7.910355	1.76016820545	7.910355	6.57883
DAVID_LLCs_transcriptGroups0.05_Cluster5_Metal-binding_maxBG0.5	MA0016.1	usp	15016	6373	98	37	0.424413958444	0.7988294113861771	NO_TEST	NO_TEST	6.19056	1.76016820545	6.19056	7.38365
DAVID_LLCs_transcriptGroups0.05_Cluster5_Metal-binding_maxBG0.5	FBgn0263112	Mitf_SANGER_5	15016	4573	98	23	0.304541822056	0.9212025301543665	NO_TEST	NO_TEST	49.3224	1.76016820545	49.3224	56.2444
DAVID_LLCs_transcriptGroups0.05_Cluster5_Metal-binding_maxBG0.5	FBgn0032651_2	Oli_da_SANGER_5_2	15016	9197	98	0	0.612480021311	NO_TEST	NO_TEST	NO_TEST	5.73552	1.76016820545	5.73552	4.93224
DAVID_LLCs_transcriptGroups0.05_Cluster5_Metal-binding_maxBG0.5	FBgn0032651_3	Oli_da_SANGER_5_3	15016	7539	98	0	0.502064464571	NO_TEST	NO_TEST	NO_TEST	5.73552	1.76016820545	5.73552	4.93224
DAVID_LLCs_transcriptGroups0.05_Cluster5_Metal-binding_maxBG0.5	FBgn0003345	sd_FlyReg	15016	6584	98	40	0.438465636654	0.691808256889318	NO_TEST	NO_TEST	25.27735	1.76016820545	25.27735	30.8236
DAVID_LLCs_transcriptGroups0.05_Cluster5_Metal-binding_maxBG0.5	FBgn0001323	knrl_SANGER_5	15016	7918	98	0	0.527304208844	NO_TEST	NO_TEST	NO_TEST	3.611775	1.76016820545	3.611775	6.335935
DAVID_LLCs_transcriptGroups0.05_Cluster5_Metal-binding_maxBG0.5	FBgn0000492	Dr_Cell	15016	7533	98	0	0.501664890783	NO_TEST	NO_TEST	NO_TEST	3.29273	1.76016820545	3.29273	6.54043
DAVID_LLCs_transcriptGroups0.05_Cluster5_Metal-binding_maxBG0.5	FBgn0004880_3	scrt_SOLEXA_2.5_2	15016	8760	98	0	0.583377730421	NO_TEST	NO_TEST	NO_TEST	67.9172	1.76016820545	67.9172	57.5701
DAVID_LLCs_transcriptGroups0.05_Cluster5_Metal-binding_maxBG0.5	FBgn0004880_2	scrt_SOLEXA_2.5_1	15016	9264	98	0	0.616941928609	NO_TEST	NO_TEST	NO_TEST	67.9172	1.76016820545	67.9172	57.5701
DAVID_LLCs_transcriptGroups0.05_Cluster5_Metal-binding_maxBG0.5	MA0449.1	h	15016	6143	98	41	0.409096963239	0.383702753116933	124	0.40536339240579217	27.36745	1.76016820545	27.36745	54.3051
DAVID_LLCs_transcriptGroups0.05_Cluster5_Metal-binding_maxBG0.5	FBgn0035849	ERR_SANGER_5	15016	7268	98	49	0.484017048482	0.3373766029858758	105	0.4019228028154007	7.915235	1.76016820545	7.915235	9.572145
DAVID_LLCs_transcriptGroups0.05_Cluster5_Metal-binding_maxBG0.5	FBgn0005658	Ets65A_SANGER_10	15016	7266	98	43	0.483883857219	0.7865303623046149	NO_TEST	NO_TEST	7.52015	1.76016820545	7.52015	5.61264
DAVID_LLCs_transcriptGroups0.05_Cluster5_Metal-binding_maxBG0.5	FBgn0005659	Ets98B_SANGER_10	15016	7620	98	0	0.507458710709	NO_TEST	NO_TEST	NO_TEST	22.22865	1.76016820545	22.22865	24.4782
DAVID_LLCs_transcriptGroups0.05_Cluster5_Metal-binding_maxBG0.5	FBgn0037207	Mes2_SANGER_5	15016	9608	98	0	0.639850825786	NO_TEST	NO_TEST	NO_TEST	16.46265	1.76016820545	16.46265	22.935
DAVID_LLCs_transcriptGroups0.05_Cluster5_Metal-binding_maxBG0.5	FBgn0033782_2	sug_SOLEXA_5	15016	8303	98	0	0.552943526905	NO_TEST	NO_TEST	NO_TEST	13.7478	1.76016820545	13.7478	18.80225
DAVID_LLCs_transcriptGroups0.05_Cluster5_Metal-binding_maxBG0.5	FBgn0030532_2	CG11071_SOLEXA	15016	5708	98	46	0.380127863612	0.027854568655862028	19	0.19204992073252242	88.5246	1.76016820545	88.5246	86.4425
DAVID_LLCs_transcriptGroups0.05_Cluster5_Metal-binding_maxBG0.5	FBgn0035625	Blimp-1_NAR	15016	10895	98	0	0.725559403303	NO_TEST	NO_TEST	NO_TEST	34.797	1.76016820545	34.797	34.4608
DAVID_LLCs_transcriptGroups0.05_Cluster5_Metal-binding_maxBG0.5	FBgn0040918	Lag1_Cell	15016	7969	98	0	0.530700586042	NO_TEST	NO_TEST	NO_TEST	13.4402	1.76016820545	13.4402	16.94575
DAVID_LLCs_transcriptGroups0.05_Cluster5_Metal-binding_maxBG0.5	MA1461.1	sv	15016	6669	98	53	0.444126265317	0.021260792045962686	15	0.18493096000694656	15.84955	1.76016820545	15.84955	12.62825
DAVID_LLCs_transcriptGroups0.05_Cluster5_Metal-binding_maxBG0.5	FBgn0011655	Med_FlyReg	15016	11122	98	0	0.740676611614	NO_TEST	NO_TEST	NO_TEST	5.570505	1.76016820545	5.570505	6.478105
DAVID_LLCs_transcriptGroups0.05_Cluster5_Metal-binding_maxBG0.5	MA0010.1	br	15016	11197	98	0	0.745671283964	NO_TEST	NO_TEST	NO_TEST	14.4025	1.76016820545	14.4025	10.54955
DAVID_LLCs_transcriptGroups0.05_Cluster5_Metal-binding_maxBG0.5	FBgn0052830	CG32830_SANGER_10	15016	7004	98	47	0.466435801811	0.35748705491470595	116	0.4019228028154007	13.3105	1.76016820545	13.3105	14.63445
DAVID_LLCs_transcriptGroups0.05_Cluster5_Metal-binding_maxBG0.5	FBgn0004618_2	gl_SANGER_5	15016	6608	98	42	0.440063931806	0.5492526963066451	NO_TEST	NO_TEST	13.2917	1.76016820545	13.2917	15.8408
DAVID_RLCs_transcriptGroups0.05_Cluster6_inaD_signaling_complex_maxBG0.5	MA1459.1	M1BP	15016	9532	12	0	0.634789557805	NO_TEST	NO_TEST	NO_TEST	9.016085	2.30715799635	9.016085	11.34435
DAVID_RLCs_transcriptGroups0.05_Cluster6_inaD_signaling_complex_maxBG0.5	FBgn0014018	Rel_SANGER_5	15016	8140	12	0	0.542088438998	NO_TEST	NO_TEST	NO_TEST	22.72215	2.30715799635	22.72215	46.08365
DAVID_RLCs_transcriptGroups0.05_Cluster6_inaD_signaling_complex_maxBG0.5	FBgn0035481_2	CG12605_SOLEXA_5	15016	9323	12	0	0.620871070858	NO_TEST	NO_TEST	NO_TEST	83.94435	2.30715799635	83.94435	61.45405
DAVID_RLCs_transcriptGroups0.05_Cluster6_inaD_signaling_complex_maxBG0.5	FBgn0005630_9	lola-PT_SANGER_5	15016	5236	12	3	0.348694725626	0.6498835544897613	NO_TEST	NO_TEST	214.2865	2.30715799635	214.2865	240.502
DAVID_RLCs_transcriptGroups0.05_Cluster6_inaD_signaling_complex_maxBG0.5	FBgn0005630_8	lola-PW_SANGER_5	15016	8586	12	0	0.57179009057	NO_TEST	NO_TEST	NO_TEST	214.2865	2.30715799635	214.2865	240.502
DAVID_RLCs_transcriptGroups0.05_Cluster6_inaD_signaling_complex_maxBG0.5	FBgn0005630_5	lola-PD_SANGER_5	15016	8983	12	0	0.598228556207	NO_TEST	NO_TEST	NO_TEST	214.2865	2.30715799635	214.2865	240.502
DAVID_RLCs_transcriptGroups0.05_Cluster6_inaD_signaling_complex_maxBG0.5	FBgn0005630_4	lola-PY_SANGER_2.5	15016	5470	12	8	0.364278103356	0.007580778960275061	5	0.08655285349109992	214.2865	2.30715799635	214.2865	240.502
DAVID_RLCs_transcriptGroups0.05_Cluster6_inaD_signaling_complex_maxBG0.5	FBgn0005630_7	lola-PQ_SANGER_5	15016	10087	12	0	0.671750133191	NO_TEST	NO_TEST	NO_TEST	214.2865	2.30715799635	214.2865	240.502
DAVID_RLCs_transcriptGroups0.05_Cluster6_inaD_signaling_complex_maxBG0.5	FBgn0005630_6	lola-PO_SANGER_5	15016	10697	12	0	0.7123734683	NO_TEST	NO_TEST	NO_TEST	214.2865	2.30715799635	214.2865	240.502
DAVID_RLCs_transcriptGroups0.05_Cluster6_inaD_signaling_complex_maxBG0.5	FBgn0005630_3	lola-PU_SANGER_5	15016	8067	12	0	0.537226957912	NO_TEST	NO_TEST	NO_TEST	214.2865	2.30715799635	214.2865	240.502
DAVID_RLCs_transcriptGroups0.05_Cluster6_inaD_signaling_complex_maxBG0.5	FBgn0005630_2	lola_SOLEXA_5	15016	7894	12	0	0.525705913692	NO_TEST	NO_TEST	NO_TEST	214.2865	2.30715799635	214.2865	240.502
DAVID_RLCs_transcriptGroups0.05_Cluster6_inaD_signaling_complex_maxBG0.5	FBgn0003396	shn-F1-2_SANGER_5	15016	8062	12	0	0.536893979755	NO_TEST	NO_TEST	NO_TEST	10.68725	2.30715799635	10.68725	14.76425
DAVID_RLCs_transcriptGroups0.05_Cluster6_inaD_signaling_complex_maxBG0.5	FBgn0004795	retn_SANGER_5	15016	5962	12	4	0.397043153969	0.5534453488794929	NO_TEST	NO_TEST	9.63727	2.30715799635	9.63727	9.07666
DAVID_RLCs_transcriptGroups0.05_Cluster6_inaD_signaling_complex_maxBG0.5	FBgn0259938	cwo_SANGER_5	15016	5559	12	5	0.370205114544	0.25920194315406336	93	0.33737576281759074	12.1817	2.30715799635	12.1817	17.08465
DAVID_RLCs_transcriptGroups0.05_Cluster6_inaD_signaling_complex_maxBG0.5	FBgn0017578	dm_Max_SANGER_10	15016	6189	12	4	0.41216036228	0.5959963011348862	NO_TEST	NO_TEST	15.4343	2.30715799635	15.4343	15.05585
DAVID_RLCs_transcriptGroups0.05_Cluster6_inaD_signaling_complex_maxBG0.5	FBgn0035407	CG14962_SANGER_5	15016	8606	12	0	0.573122003197	NO_TEST	NO_TEST	NO_TEST	13.37265	2.30715799635	13.37265	14.5415
DAVID_RLCs_transcriptGroups0.05_Cluster6_inaD_signaling_complex_maxBG0.5	FBgn0035405	pfk_SANGER_5	15016	9018	12	0	0.600559403303	NO_TEST	NO_TEST	NO_TEST	4.05678	2.30715799635	4.05678	5.70541
DAVID_RLCs_transcriptGroups0.05_Cluster6_inaD_signaling_complex_maxBG0.5	FBgn0004893	bowl_SANGER_5	15016	6958	12	6	0.46337240277	0.29244596013409185	102	0.34543192909724324	6.165725	2.30715799635	6.165725	7.829745
DAVID_RLCs_transcriptGroups0.05_Cluster6_inaD_signaling_complex_maxBG0.5	FBgn0040765_2	luna_SOLEXA_5	15016	10858	12	0	0.723095364944	NO_TEST	NO_TEST	NO_TEST	6.232	2.30715799635	6.232	8.730195
DAVID_RLCs_transcriptGroups0.05_Cluster6_inaD_signaling_complex_maxBG0.5	FBgn0000459	disco_SANGER_5	15016	6696	12	7	0.445924347363	0.10622287136059622	47	0.26708521398922996	9.973195	2.30715799635	9.973195	9.89573
DAVID_RLCs_transcriptGroups0.05_Cluster6_inaD_signaling_complex_maxBG0.5	MA0532.1	Stat92E	15016	8573	12	0	0.570924347363	NO_TEST	NO_TEST	NO_TEST	105.625	2.30715799635	105.625	137.584
DAVID_RLCs_transcriptGroups0.05_Cluster6_inaD_signaling_complex_maxBG0.5	MA0529.2	BEAF-32	15016	7321	12	5	0.487546616942	0.5787303778482608	NO_TEST	NO_TEST	15.27005	2.30715799635	15.27005	20.03675
DAVID_RLCs_transcriptGroups0.05_Cluster6_inaD_signaling_complex_maxBG0.5	FBgn0036900	CG8765_SANGER_5	15016	7757	12	0	0.5165823122	NO_TEST	NO_TEST	NO_TEST	6.65179	2.30715799635	6.65179	7.142775
DAVID_RLCs_transcriptGroups0.05_Cluster6_inaD_signaling_complex_maxBG0.5	FBgn0000210_8	br-PL_SANGER_5	15016	5635	12	7	0.375266382525	0.03910219029532019	25	0.1844453247892364	14.4025	2.30715799635	14.4025	10.54955
DAVID_RLCs_transcriptGroups0.05_Cluster6_inaD_signaling_complex_maxBG0.5	FBgn0001078	ftz-f1_FlyReg	15016	9913	12	0	0.66016249334	NO_TEST	NO_TEST	NO_TEST	20.66265	2.30715799635	20.66265	17.9413
DAVID_RLCs_transcriptGroups0.05_Cluster6_inaD_signaling_complex_maxBG0.5	MA0530.1	cnc::maf-S	15016	8426	12	0	0.561134789558	NO_TEST	NO_TEST	NO_TEST	86.09565	2.30715799635	86.09565	132.16
DAVID_RLCs_transcriptGroups0.05_Cluster6_inaD_signaling_complex_maxBG0.5	FBgn0013948	Eip93F_SANGER_10	15016	10363	12	0	0.690130527437	NO_TEST	NO_TEST	NO_TEST	77.09935	2.30715799635	77.09935	87.4338
DAVID_RLCs_transcriptGroups0.05_Cluster6_inaD_signaling_complex_maxBG0.5	FBgn0000210_2	br-Z2_FlyReg	15016	4492	12	4	0.299147575919	0.2740337249805188	99	0.33737576281759074	14.4025	2.30715799635	14.4025	10.54955
DAVID_RLCs_transcriptGroups0.05_Cluster6_inaD_signaling_complex_maxBG0.5	FBgn0000210_6	br_SOLEXA_10	15016	5283	12	3	0.351824720298	0.6583442366663934	NO_TEST	NO_TEST	14.4025	2.30715799635	14.4025	10.54955
DAVID_RLCs_transcriptGroups0.05_Cluster6_inaD_signaling_complex_maxBG0.5	FBgn0000210_7	br-PE_SANGER_5	15016	4542	12	3	0.302477357485	0.5151386947580768	NO_TEST	NO_TEST	14.4025	2.30715799635	14.4025	10.54955
DAVID_RLCs_transcriptGroups0.05_Cluster6_inaD_signaling_complex_maxBG0.5	FBgn0002521	pho_FlyReg	15016	9378	12	0	0.624533830581	NO_TEST	NO_TEST	NO_TEST	38.24535	2.30715799635	38.24535	36.19635
DAVID_RLCs_transcriptGroups0.05_Cluster6_inaD_signaling_complex_maxBG0.5	FBgn0005612	Sox14_SANGER_10	15016	9008	12	0	0.59989344699	NO_TEST	NO_TEST	NO_TEST	5.179935	2.30715799635	5.179935	7.53377
DAVID_RLCs_transcriptGroups0.05_Cluster6_inaD_signaling_complex_maxBG0.5	FBgn0001185_2	her_SOLEXA_10	15016	7688	12	0	0.511987213639	NO_TEST	NO_TEST	NO_TEST	19.27115	2.30715799635	19.27115	19.92875
DAVID_RLCs_transcriptGroups0.05_Cluster6_inaD_signaling_complex_maxBG0.5	FBgn0032587	CG5953_SANGER_5	15016	9671	12	0	0.644046350559	NO_TEST	NO_TEST	NO_TEST	4.948905	2.30715799635	4.948905	11.2564
DAVID_RLCs_transcriptGroups0.05_Cluster6_inaD_signaling_complex_maxBG0.5	FBgn0032741	Side_SANGER_5	15016	9959	12	0	0.663225892381	NO_TEST	NO_TEST	NO_TEST	4.497075	2.30715799635	4.497075	6.09094
DAVID_RLCs_transcriptGroups0.05_Cluster6_inaD_signaling_complex_maxBG0.5	FBgn0261283_4	HLH106_SANGER_5_3	15016	6669	12	5	0.444126265317	0.45643987383718293	NO_TEST	NO_TEST	52.8721	2.30715799635	52.8721	80.018
DAVID_RLCs_transcriptGroups0.05_Cluster6_inaD_signaling_complex_maxBG0.5	FBgn0261283_3	HLH106_SANGER_5_2	15016	4655	12	2	0.310002663825	0.770524058474674	NO_TEST	NO_TEST	52.8721	2.30715799635	52.8721	80.018
DAVID_RLCs_transcriptGroups0.05_Cluster6_inaD_signaling_complex_maxBG0.5	FBgn0261283_2	HLH106_SANGER_5_1	15016	5361	12	2	0.357019179542	0.8602352423951524	NO_TEST	NO_TEST	52.8721	2.30715799635	52.8721	80.018
DAVID_RLCs_transcriptGroups0.05_Cluster6_inaD_signaling_complex_maxBG0.5	FBgn0263108	BtbVII_SANGER_5	15016	7657	12	0	0.509922749068	NO_TEST	NO_TEST	NO_TEST	25.59195	2.30715799635	25.59195	27.70985
DAVID_RLCs_transcriptGroups0.05_Cluster6_inaD_signaling_complex_maxBG0.5	FBgn0038787	CG4360_F1-3_SANGER_2.5	15016	10957	12	0	0.729688332445	NO_TEST	NO_TEST	NO_TEST	8.787295	2.30715799635	8.787295	10.79195
DAVID_RLCs_transcriptGroups0.05_Cluster6_inaD_signaling_complex_maxBG0.5	FBgn0008649	dei_da_SANGER_5	15016	7555	12	0	0.503129994672	NO_TEST	NO_TEST	NO_TEST	4.546245	2.30715799635	4.546245	6.227545
DAVID_RLCs_transcriptGroups0.05_Cluster6_inaD_signaling_complex_maxBG0.5	FBgn0024321	NK7.1_Cell	15016	7360	12	8	0.490143846564	0.0638540795673236	39	0.19974865915931997	19.79385	2.30715799635	19.79385	27.9616
DAVID_RLCs_transcriptGroups0.05_Cluster6_inaD_signaling_complex_maxBG0.5	FBgn0002733	HLHmbeta_SANGER_10	15016	7670	12	0	0.510788492275	NO_TEST	NO_TEST	NO_TEST	5.017895	2.30715799635	5.017895	7.20712
DAVID_RLCs_transcriptGroups0.05_Cluster6_inaD_signaling_complex_maxBG0.5	FBgn0039350	jigr1_SANGER_5	15016	12537	12	0	0.834909429941	NO_TEST	NO_TEST	NO_TEST	12.32145	2.30715799635	12.32145	14.9557
DAVID_RLCs_transcriptGroups0.05_Cluster6_inaD_signaling_complex_maxBG0.5	FBgn0005630_28	lola-PU_SOLEXA	15016	8278	12	0	0.551278636121	NO_TEST	NO_TEST	NO_TEST	214.2865	2.30715799635	214.2865	240.502
DAVID_RLCs_transcriptGroups0.05_Cluster6_inaD_signaling_complex_maxBG0.5	FBgn0005630_29	lola-PW_SOLEXA	15016	10397	12	0	0.692394778903	NO_TEST	NO_TEST	NO_TEST	214.2865	2.30715799635	214.2865	240.502
DAVID_RLCs_transcriptGroups0.05_Cluster6_inaD_signaling_complex_maxBG0.5	MA0085.1	Su(H)	15016	7990	12	0	0.532099094299	NO_TEST	NO_TEST	NO_TEST	8.39558	2.30715799635	8.39558	9.615365
DAVID_RLCs_transcriptGroups0.05_Cluster6_inaD_signaling_complex_maxBG0.5	FBgn0000459_2	disco_SOLEXA_5	15016	6709	12	6	0.44679009057	0.2532163355973925	90	0.33737576281759074	9.973195	2.30715799635	9.973195	9.89573
DAVID_RLCs_transcriptGroups0.05_Cluster6_inaD_signaling_complex_maxBG0.5	FBgn0261283	HLH106_SANGER_10	15016	5361	12	2	0.357019179542	0.8602352423951524	NO_TEST	NO_TEST	52.8721	2.30715799635	52.8721	80.018
DAVID_RLCs_transcriptGroups0.05_Cluster6_inaD_signaling_complex_maxBG0.5	FBgn0005630_21	lola-PG_SOLEXA	15016	7952	12	0	0.529568460309	NO_TEST	NO_TEST	NO_TEST	214.2865	2.30715799635	214.2865	240.502
DAVID_RLCs_transcriptGroups0.05_Cluster6_inaD_signaling_complex_maxBG0.5	FBgn0005630_22	lola-PJ_SOLEXA	15016	8464	12	0	0.563665423548	NO_TEST	NO_TEST	NO_TEST	214.2865	2.30715799635	214.2865	240.502
